5,14,116,125,161,202,217,241,251,255,271,278,317,339,342,343,356,408,469,509,521,597,626,629,658,665,709,718,757,776,780,791,803,861,907,915,917,951,959,976,989,992,1047,1114,1117,1183,1190,1245,1252,1258,1259,1260,1262,1263,1267,1290,1310,1332,1358,1360,1371,1407,1421,1438,1449,3005,3045,3080,3094,3139,3147,3160,3180,3183,3185,3186,3223,3248,3249,3269,3270,3289,3332,3336,3351,3359,3364,3432,3458,3467,3499,3527,3536,3553,3569,3574,3601,3613,3662,3704,3728,3760,3769,3799,3817,3876,3882,3902,3906,3946,3963,3971,3999,4013,4149,4170,4224,4235,4241,4289,4311,4323,4326,4332,4361,4365,4390,4463,10562,10589,10654,10703,10713,10728,10741,10747,10758,10788,10790,10804,10840,10844,10846,10887,10901,11023,11028,11029,11071,11085,11110,11115,11145,11158,11168,11170,11172,11199,11204,11216,11217,11267,11417,11419,11436,11454,11481,11510,11513,11546,11560,11594,11641,11642,11656,11663,11724,11735,11760,11784,11848,11859,11872,11926,11931,11945,11971,11972,12005,12019,12030,12052,12071,12092,12102,12111,12252,12290,12303,12323,12384,12391,12396,12443,12451,12475,12491,12502,12507,12516,12554,12561,12576,12584,12585,12650,12661,12687,12710,12715,12724,12749,12782,12823,12878,12880,12897,12928,12956,12958,13017,13020,13023,13025,13032,13066,13086,13142,13172,13175,13215,13226,13236,13244,13279,13301,13381,13447,13488,13489
46,48,82,100,186,213,244,248,255,262,270,276,312,333,334,415,418,439,453,561,608,610,618,637,654,690,716,745,770,806,810,817,819,831,834,839,876,892,918,928,960,994,1002,1126,1135,1163,1164,1179,1186,1216,1222,1235,1236,1251,1281,1354,1361,1363,1437,3005,3020,3041,3054,3063,3072,3096,3111,3172,3182,3191,3215,3305,3331,3370,3410,3420,3431,3447,3508,3512,3531,3606,3640,3667,3674,3682,3702,3704,3737,3752,3836,3845,3898,3904,3906,3933,3940,3975,4000,4010,4037,4055,4068,4087,4107,4121,4136,4149,4152,4189,4196,4209,4212,4213,4229,4232,4246,4252,4265,4266,4268,4315,4334,4360,4375,4396,4430,10515,10520,10536,10565,10574,10713,10715,10738,10766,10776,10778,10813,10833,10850,10873,10920,10923,10932,10976,10994,11053,11089,11099,11104,11184,11304,11317,11329,11350,11374,11408,11436,11437,11459,11461,11481,11483,11485,11505,11525,11538,11551,11616,11627,11630,11669,11677,11726,11780,11806,11829,11910,11977,12026,12033,12044,12051,12082,12090,12093,12142,12156,12210,12229,12231,12256,12264,12275,12276,12309,12332,12346,12361,12365,12379,12385,12397,12402,12460,12471,12488,12520,12524,12546,12553,12559,12579,12600,12601,12609,12628,12667,12689,12723,12725,12726,12748,12770,12803,12839,12861,12915,12925,12928,12973,12983,13025,13088,13116,13132,13135,13140,13215,13230,13244,13254,13269,13289,13300,13341,13362,13364,13368,13393,13398,13402,13409,13416,13423,13463,13490
53,75,125,156,160,182,212,231,252,258,274,279,287,291,305,329,331,333,376,381,409,423,537,580,607,660,688,718,770,778,806,823,824,851,857,859,875,887,889,923,986,1084,1104,1111,1123,1125,1128,1196,1237,1261,1313,1342,1389,1398,1413,1452,1474,3006,3015,3022,3024,3069,3111,3113,3116,3154,3163,3172,3186,3242,3282,3310,3352,3353,3399,3419,3448,3479,3482,3534,3546,3552,3559,3589,3601,3614,3646,3655,3692,3714,3716,3743,3756,3779,3805,3829,3839,3842,3863,3871,3883,3913,3965,4066,4100,4134,4148,4190,4208,4211,4246,4248,4273,4291,4337,4343,4369,4390,4395,4435,4447,4467,4496,10515,10621,10760,10778,10791,10799,10822,10835,10842,10872,10899,10945,10960,11010,11020,11023,11091,11099,11111,11138,11141,11161,11172,11199,11216,11232,11270,11303,11311,11344,11365,11383,11396,11401,11439,11492,11493,11545,11572,11574,11578,11589,11604,11657,11661,11731,11763,11780,11782,11795,11801,11827,11866,11869,11882,11889,11892,11907,11922,11980,12003,12025,12044,12049,12094,12121,12133,12145,12159,12252,12276,12326,12332,12423,12431,12441,12447,12509,12572,12586,12611,12664,12674,12717,12739,12742,12756,12770,12828,12839,12909,12912,12921,13080,13142,13168,13208,13209,13217,13252,13256,13303,13351,13360,13373,13411,13435,13456,13466
28,111,118,152,173,176,198,202,205,208,264,270,297,325,335,345,363,371,420,424,462,480,560,592,610,611,652,698,720,727,735,780,782,835,861,947,972,997,1039,1044,1052,1078,1083,1085,1113,1153,1180,1214,1231,1235,1291,1292,1299,1316,1317,1386,1398,1402,1403,1405,1433,1452,1493,3005,3011,3013,3062,3073,3101,3141,3151,3198,3202,3216,3304,3330,3365,3379,3387,3397,3417,3421,3461,3464,3472,3485,3491,3576,3584,3633,3696,3716,3741,3793,3794,3799,3824,3870,3910,3967,4021,4052,4089,4107,4153,4160,4161,4180,4228,4275,4338,4362,4365,4374,4411,4416,4430,4450,4454,4457,4465,4469,4484,4490,8055,10506,10533,10539,10587,10700,10716,10777,10850,10868,10872,10886,10893,10906,10925,10951,10953,10983,10986,10996,11006,11033,11072,11117,11131,11147,11177,11180,11203,11208,11218,11228,11298,11301,11385,11424,11453,11482,11487,11501,11517,11544,11596,11602,11612,11626,11631,11655,11782,11793,11798,11852,11869,11884,11906,11923,11943,11944,12046,12073,12113,12117,12129,12155,12170,12192,12212,12219,12254,12263,12287,12297,12356,12374,12396,12421,12445,12482,12520,12530,12546,12556,12569,12570,12573,12575,12595,12619,12689,12698,12715,12841,12871,12939,13059,13186,13188,13223,13273,13289,13299,13329,13348,13474,13479,13484,13485,13496
70,74,130,165,177,188,190,214,245,257,281,285,312,322,346,387,437,481,483,503,574,624,631,649,657,677,679,684,716,738,751,770,789,884,895,914,921,967,972,1050,1056,1059,1066,1099,1118,1126,1128,1155,1156,1204,1212,1225,1232,1242,1273,1343,1363,1370,1404,1405,1447,1498,3017,3027,3037,3042,3062,3078,3088,3120,3197,3204,3209,3228,3269,3289,3326,3333,3336,3352,3384,3422,3433,3458,3464,3467,3468,3504,3513,3536,3563,3578,3612,3704,3757,3787,3838,3872,3881,3897,3900,3931,3936,3960,3961,3967,3999,4015,4024,4029,4039,4088,4096,4111,4171,4179,4217,4264,4265,4293,4372,4380,4400,4411,4430,8676,10563,10735,10746,10812,10813,10814,10848,10849,10859,10870,10911,10915,10917,10936,11027,11030,11032,11087,11107,11116,11147,11157,11200,11226,11278,11283,11295,11305,11341,11346,11366,11463,11477,11508,11532,11578,11624,11629,11643,11734,11786,11814,11836,11860,11887,11921,11932,11957,11972,12013,12043,12063,12076,12083,12103,12162,12171,12282,12290,12300,12301,12329,12331,12341,12356,12413,12428,12473,12494,12553,12560,12577,12610,12636,12661,12669,12688,12704,12713,12740,12759,12821,12829,12834,12878,12879,12884,12910,12928,12961,12963,12966,13019,13028,13041,13112,13121,13148,13180,13190,13228,13236,13264,13325,13342,13407,13432,13442,13487,13489,13499
19,24,102,184,220,223,263,306,355,373,374,396,405,429,436,442,462,480,489,495,532,560,566,572,582,603,616,620,682,729,746,756,766,797,811,832,876,894,917,933,947,979,1004,1056,1057,1066,1120,1156,1175,1178,1187,1283,1353,1375,1390,1430,1434,1463,3016,3019,3048,3051,3091,3110,3113,3137,3204,3219,3252,3256,3286,3294,3303,3321,3364,3396,3399,3410,3426,3450,3530,3661,3692,3809,3818,3819,3891,3899,3931,3981,4018,4034,4040,4060,4082,4100,4124,4139,4172,4193,4206,4232,4246,4255,4320,4361,4366,4391,4395,4415,4425,4480,4481,4485,8751,10539,10587,10612,10638,10643,10720,10732,10736,10740,10747,10755,10760,10854,10878,10897,10924,10946,10981,11011,11032,11099,11155,11182,11184,11191,11199,11236,11258,11265,11295,11315,11404,11421,11430,11433,11441,11471,11479,11492,11510,11513,11555,11620,11624,11625,11654,11660,11702,11714,11717,11736,11739,11851,11871,11881,11939,11971,11981,12059,12066,12071,12087,12094,12107,12119,12143,12272,12273,12430,12478,12481,12544,12545,12601,12620,12651,12772,12789,12811,12840,12871,12916,12929,12933,12939,12979,13015,13021,13071,13084,13111,13112,13115,13127,13141,13181,13216,13221,13242,13248,13295,13334,13396,13452
16,31,41,128,165,183,188,189,215,222,227,276,310,370,393,441,488,491,511,527,544,615,639,648,653,701,714,753,780,868,870,879,908,961,993,1028,1047,1070,1075,1116,1119,1122,1139,1172,1208,1246,1247,1264,1278,1313,1328,1345,1375,1401,1419,1453,1475,3023,3111,3124,3125,3137,3157,3177,3199,3204,3221,3289,3292,3333,3347,3353,3392,3436,3437,3444,3452,3455,3463,3498,3504,3518,3567,3587,3629,3662,3718,3729,3732,3737,3739,3794,3816,3822,3829,3830,3862,3934,3960,4002,4029,4067,4107,4185,4222,4229,4258,4288,4316,4371,4403,4463,10503,10538,10552,10574,10609,10665,10668,10743,10759,10764,10854,10882,10896,10901,10923,11000,11003,11015,11017,11028,11066,11071,11084,11132,11153,11231,11347,11357,11368,11376,11402,11434,11444,11472,11476,11522,11534,11593,11599,11601,11625,11651,11686,11695,11696,11730,11761,11765,11774,11776,11819,11862,11866,11871,11878,11889,11902,11974,11997,12013,12031,12041,12052,12129,12144,12182,12220,12233,12244,12246,12264,12329,12368,12372,12375,12384,12428,12455,12463,12487,12545,12561,12632,12635,12656,12703,12741,12763,12783,12805,12851,12854,12898,12991,13015,13031,13045,13062,13069,13094,13185,13188,13226,13261,13264,13284,13287,13338,13380,13389,13432,13450,13468
15,46,64,77,79,85,116,156,165,168,180,219,222,227,243,258,287,317,376,402,424,436,448,463,475,502,506,517,534,557,577,586,600,665,676,710,752,762,779,784,810,865,947,967,975,1011,1037,1065,1082,1084,1092,1126,1127,1131,1146,1181,1273,1274,1301,1350,1363,1378,1426,1436,1457,1485,3020,3064,3097,3115,3161,3191,3200,3240,3258,3262,3269,3304,3311,3327,3330,3367,3392,3399,3420,3454,3510,3571,3616,3618,3624,3645,3704,3716,3722,3749,3760,3779,3872,3877,3878,3899,3909,3965,4051,4133,4144,4161,4171,4186,4218,4234,4242,4265,4318,4335,4390,4404,4457,4470,4483,4488,10504,10600,10650,10752,10760,10772,10781,10810,10848,10849,10862,10892,10895,10918,10932,10941,11006,11011,11015,11020,11022,11029,11096,11138,11147,11149,11159,11186,11189,11260,11275,11305,11380,11385,11390,11409,11417,11429,11437,11470,11479,11494,11588,11618,11701,11740,11753,11767,11771,11816,11818,11830,11899,11919,11937,11939,11949,11976,11978,12022,12024,12056,12110,12116,12129,12146,12159,12179,12281,12308,12311,12315,12326,12357,12424,12475,12489,12498,12537,12550,12569,12613,12616,12687,12702,12770,12919,12929,12941,12967,13038,13058,13060,13091,13096,13126,13135,13165,13182,13205,13223,13272,13352,13358,13366,13371,13401,13410,13485
65,93,111,123,240,295,313,362,390,441,445,459,470,532,538,553,566,619,634,685,747,813,876,887,891,922,928,937,1005,1017,1022,1029,1043,1053,1067,1070,1074,1087,1097,1131,1212,1220,1232,1305,1311,1317,1400,1411,1432,1471,1489,1492,3010,3042,3047,3083,3098,3114,3120,3132,3142,3160,3164,3168,3314,3387,3391,3394,3408,3444,3482,3515,3548,3555,3587,3621,3636,3670,3677,3685,3755,3774,3854,3863,3865,3886,3920,3923,3930,3946,3989,3990,4016,4093,4098,4120,4160,4206,4283,4306,4319,4354,4368,4383,4386,4408,4416,4427,4443,4481,4482,10557,10606,10609,10610,10622,10648,10702,10733,10745,10795,10821,10870,10881,10892,10901,10920,11018,11052,11085,11108,11113,11147,11223,11224,11260,11262,11279,11297,11302,11315,11316,11321,11334,11386,11393,11397,11427,11447,11458,11520,11525,11577,11609,11652,11669,11748,11757,11770,11859,11863,11864,11886,11899,11900,11901,11980,12012,12033,12040,12054,12136,12245,12302,12324,12340,12350,12365,12368,12385,12454,12573,12574,12594,12623,12632,12649,12713,12733,12743,12791,12799,12838,12856,12930,12942,12969,13008,13062,13079,13177,13192,13213,13256,13285,13286,13311,13428,13440,13441,13444,13461,13470
9,32,69,121,128,143,153,207,244,312,343,372,438,456,480,485,500,511,523,535,557,577,596,610,622,625,650,663,668,684,723,792,796,824,834,862,867,872,936,943,946,978,980,996,1021,1051,1065,1083,1094,1162,1179,1199,1202,1222,1232,1238,1275,1282,1290,1323,1338,1368,1395,1455,1463,1466,3010,3024,3061,3062,3065,3077,3136,3155,3198,3210,3220,3243,3258,3265,3269,3281,3289,3353,3370,3390,3397,3411,3445,3464,3467,3477,3480,3486,3498,3526,3536,3539,3542,3555,3566,3570,3574,3648,3658,3663,3669,3683,3686,3687,3693,3751,3786,3796,3814,3858,3874,3946,3972,3990,3994,3996,4041,4057,4102,4125,4146,4151,4165,4167,4197,4231,4360,4362,4384,4391,4407,4416,4442,4479,7613,10507,10520,10531,10552,10567,10570,10608,10634,10678,10684,10688,10691,10701,10716,10727,10765,10789,10842,10848,10862,10866,10869,10884,10890,10892,10893,10923,10943,10964,11010,11033,11061,11096,11113,11119,11127,11135,11138,11222,11255,11348,11352,11376,11400,11409,11416,11430,11444,11465,11499,11530,11541,11634,11640,11643,11656,11678,11684,11711,11712,11753,11775,11818,11822,11850,11858,11859,11861,11877,11888,11894,11991,11996,12094,12100,12122,12139,12167,12200,12213,12276,12340,12342,12371,12373,12380,12387,12397,12402,12430,12463,12466,12523,12566,12590,12607,12612,12615,12632,12646,12670,12693,12696,12699,12711,12722,12723,12739,12749,12756,12795,12811,12819,12839,12847,12857,12957,12966,12975,13010,13012,13015,13016,13051,13055,13056,13067,13072,13113,13138,13175,13267,13314,13342,13352,13361,13424,13450,13461
